index,country,city,latitude,longitude,altitude
10386,Vietnam,Vinh Long,10.25,105.9666672,1
10390,Vietnam,Chau Doc,10.7,105.1166687,1
10392,Vietnam,Tan An,10.5333333,106.4166641,1
10394,Vietnam,Sa Dec,10.3,105.7666702,1
10395,Vietnam,Ben Tre,10.2333333,106.3833313,1
10397,Vietnam,Hai Duong,20.9333333,106.3166656,1
10398,Vietnam,Tra Vinh,9.9347222,106.3452759,1
10425,Yemen,Al Mukalla,14.53,49.1313896,1
8960,Korea,Yonil,35.9941667,129.3450012,2
3811,Gambia,Essau,13.4838889,-16.5347214,2
3870,Gambia,Massembe,13.4166667,-15.6333332,2
3855,Gambia,Jenoi,13.4833333,-15.5666666,2
3830,Gambia,Sankwia,13.4666667,-15.5166664,2
3873,Gambia,Sambang,13.5333333,-15.333333,2
283,United States,New York City,40.7142691,-74.0059738,2
302,United States,Baltimore,39.2903848,-76.6121902,2
330,United States,Miami,25.7742658,-80.1936569,2
368,United States,Hialeah,25.8575963,-80.2781067,2
630,Australia,Rockhampton,-23.3833333,150.5,2
655,Australia,Geraldton,-28.7666667,114.5999985,2
909,Bahrain,Dar Kulayb,26.0686111,50.5038872,2
927,Bangladesh,Barisal,22.7019444,90.371109,2
949,Bangladesh,Netrakona,24.8833333,90.7166672,2
956,Bangladesh,Lakshmipur,22.95,90.8333359,2
969,Bangladesh,Dakshin Char Fasson,22.2166667,90.7333298,2
971,Bangladesh,Barahanuddin,22.5,90.7166672,2
981,Bangladesh,Gaurnadi,22.9666667,90.2333298,2
984,Bangladesh,Mehendiganj,22.8166667,90.5333328,2
987,Bangladesh,Nalchiti,22.6333333,90.2833328,2
1003,Bangladesh,Bhandaria,22.4833333,90.0666656,2
1122,Belgium,Oostende,51.2166667,2.9166667,2
1483,Brazil,Natal,-5.795,-35.209446,2
1508,Brazil,Santos,-23.9608333,-46.3336105,2
1518,Brazil,Olinda,-8.0088889,-34.855278,2
1644,United Kingdom,Hastings,50.8529919,0.5645943,2
2036,Canada,Sept-Iles,50.2001125,-66.3820801,2
2060,Cape Verde,Vila do Maio,15.1333333,-23.2166672,2
2204,Chile,Arauco,-37.246301,-73.3175201,2
2333,China,Yingkou,40.6680556,122.2247238,2
2539,Costa Rica,Puerto Limon,10,-83.0333328,2
2752,Cuba,Cardenas,23.0375,-81.2047195,2
2790,Cuba,Santa Cruz del Sur,20.7147222,-77.9955521,2
3056,Denmark,Koge,55.4580174,12.1821375,2
3073,Denmark,Ishoj,55.6154254,12.351819,2
3100,Denmark,Dragor,55.5945464,12.666378,2
3198,Netherlands,Den Helder,52.953333,4.7597222,2
3219,Netherlands,Drachten,53.1,6.0999999,2
3221,Netherlands,De Bilt,52.11,5.1805558,2
3570,Fiji,Nandi,-17.8,177.4166718,2
3730,France,Dunkerque,51.05,2.3666668,2
4659,Iceland,Akureyri,65.6666667,-18.1000004,2
4675,Iceland,Siglufjordur,66.15,-18.916666,2
4683,Iceland,Bolungarvik,66.15,-23.25,2
4843,Indonesia,Jakarta,-6.1744444,106.8294449,2
4900,Indonesia,Probolinggo,-7.75,113.2166672,2
5067,Iraq,Ash Shatrah,31.4175,46.1772232,2
5147,Ireland,Tra Mhor,52.16235,-7.1524429,2
5496,Japan,Chiba,35.6,140.1166687,2
6450,Maldives,Kuantan,3.8,103.3333359,2
6457,Maldives,Alor Setar,6.1166667,100.3666687,2
6465,Maldives,Batu Pahat,1.85,102.9333344,2
6491,Maldives,Semporna,4.4811111,118.6158371,2
6509,Maldives,Kelebang Besar,2.2166667,102.1999969,2
6711,Mexico,Mexicali,32.6519444,-115.4683304,2
6796,Micronesia,Nan Uh,6.9502778,158.2711182,2
6966,Mozambique,Pemba,-12.9608333,40.5077782,2
6968,Mozambique,Antonio Enes,-16.2325,39.9086113,2
7369,Norway,Yuktae-dong,40.0247222,128.159729,2
7397,Norway,Kowon-up,39.4380556,127.2430573,2
7410,Norway,Sinsang-ni,39.6502778,127.4058304,2
7565,Panama,Panama,8.9666667,-79.5333328,2
7570,Panama,Colon,9.3591667,-79.9013901,2
7586,Panama,Pedregal,8.3666667,-82.4333344,2
7842,Peru,Lambayeque,-6.7011111,-79.9061127,2
7907,Philippines,Zamboanga,6.9102778,122.0738907,2
7963,Philippines,Tanza,14.6752778,120.9388885,2
7973,Philippines,Ozamis,8.1458333,123.8444443,2
8186,Portugal,Sao Joao da Talha,38.8166667,-9.083333,2
8221,Romania,Galati,45.45,28.0499992,2
8594,Samoa,Avata,-13.4833333,-172.7833405,2
8987,Spain,Sevilla,37.3772222,-5.9869442,2
9087,Sri Lanka,Negombo,7.2086111,79.8358307,2
9096,Sri Lanka,Katunayaka,7.1647222,79.8730545,2
9113,Sri Lanka,Beruwala,6.4738889,79.984169,2
9118,Sri Lanka,Wattala,6.9897222,79.8933334,2
9132,Sri Lanka,Tangalla,6.0230556,80.788887,2
9142,Sri Lanka,Hikkaduwa,6.1402778,80.1038895,2
9234,Suriname,Wageningen,5.7666667,-56.6833344,2
9273,Sweden,Norrkoping,58.5941863,16.1826038,2
9346,Sweden,Hudiksvall,61.7289748,17.1035786,2
9602,Tanzania,Zanzibar,-6.1639369,39.1979332,2
9700,Thailand,Bangkok,13.75,100.5166702,2
9701,Thailand,Samut Prakan,13.5993364,100.596756,2
9707,Thailand,Pak Kret,13.9166667,100.5,2
9709,Thailand,Phra Pradaeng,13.6666667,100.5333328,2
9712,Thailand,Surat Thani,9.1333333,99.3166656,2
9728,Thailand,Bang Kruai,13.8,100.4833298,2
9730,Thailand,Krathum Baen,13.65,100.2666702,2
9735,Thailand,Samut Sakhon,13.5333333,100.2833328,2
9736,Thailand,Ban Lam Luk Ka,13.9773817,100.7777634,2
9751,Thailand,Chachoengsao,13.7,101.0833359,2
9766,Thailand,Ban Phaeo,13.5833333,100.1166687,2
9767,Thailand,Bang Bua Thong,13.9166667,100.4333344,2
9777,Thailand,Sam Phran,13.7166667,100.2166672,2
9793,Thailand,Krabi,8.0666667,98.9166641,2
9794,Thailand,Ban Bang Sao Thong,13.6666667,100.8166656,2
9969,Turkey,Iskenderun,36.5816667,36.1650009,2
9979,Turkey,Tekirdag,40.9805556,27.5149994,2
10174,Uruguay,San Carlos,-34.8,-54.9166679,2
10192,Uruguay,Chuy,-33.6833333,-53.4500008,2
10213,Uruguay,Barra de Carrasco,-34.8772222,-56.0297203,2
10252,Uruguay,San Javier,-32.6833333,-58.1333351,2
10371,Vietnam,Long Xuyen,10.3833333,105.4166641,2
10391,Vietnam,Tuy Hoa,13.0833333,109.3000031,2
8944,Korea,Koje,34.8502778,128.5886078,3
267,Algeria,El Hadjar,36.8047222,7.7383332,3
324,United States,Virginia Beach,36.8529263,-75.9779816,3
362,United States,Norfolk,36.8468146,-76.2852173,3
465,Argentina,Campana,-34.1769444,-58.9208336,3
473,Argentina,Concepcion del Uruguay,-32.4833333,-58.2283325,3
479,Argentina,Punta Alta,-38.8833333,-62.0833321,3
687,Australia,Deception Bay,-27.2,153.0333405,3
859,Azerbaijan,Goytapa,39.1166667,48.5952797,3
913,Bahrain,Al Hadd,26.2455556,50.6541672,3
954,Bangladesh,Raipur,23.05,90.7666702,3
959,Bangladesh,Ramganj,23.1,90.8499985,3
961,Bangladesh,Pirojpur,22.5666667,89.9833298,3
1000,Bangladesh,Nabinagar,23.8916667,90.9733353,3
1109,Belgium,Antwerp,51.2166667,4.4166665,3
1113,Belgium,Brugge,51.2097871,3.2250023,3
1131,Belgium,Dendermonde,51.0333333,4.1166668,3
1137,Belgium,Lokeren,51.1,3.9833333,3
1158,Belgium,Evergem,51.1166667,3.7,3
1195,Belgium,Hamme,51.1,4.1333332,3
1196,Belgium,Willebroek,51.0666667,4.3666668,3
1202,Belgium,Maldegem,51.2166667,3.45,3
1490,Brazil,Joao Pessoa,-7.115,-34.8630562,3
1773,Myanmar,Bago,17.3366667,96.4797211,3
1968,Canada,Richmond,49.1700323,-123.1368256,3
2237,Chile,Carahue,-38.7,-73.1666641,3
2287,China,Shenzhen,22.5455377,114.0682983,3
2324,China,Yancheng,33.3855556,120.1252747,3
2326,China,Panshan,41.1880556,122.0494461,3
2785,Cuba,Caibarien,22.5205556,-79.4669418,3
2818,Cuba,Varadero,23.1536111,-81.2513885,3
2836,Cuba,Baragua,21.6966667,-78.6327744,3
3086,Denmark,Nakskov,54.8333333,11.1499996,3
3124,Denmark,Tonder,54.9330598,8.8667393,3
3153,Netherlands,Breda,51.5865631,4.7759628,3
3201,Netherlands,Oosterhout,51.645,4.8597221,3
3213,Netherlands,Waalwijk,51.6825,5.0708332,3
3223,Netherlands,Harderwijk,52.341667,5.6208329,3
3229,Netherlands,Nijkerk,52.22,5.4861112,3
3259,Ecuador,La Libertad,-2.2333333,-80.9000015,3
3407,Estonia,Loksa,59.5763889,25.7213898,3
3906,Georgia,Kobuleti,41.82,41.7752762,3
3971,Germany,Hamburg,53.55,10,3
3979,Germany,Bremen,53.0751557,8.8077736,3
4038,Germany,Bremerhaven,53.55,8.583333,3
4238,Greece,Alexandreia,40.6266667,22.4441662,3
4393,Haiti,Aquin,18.2833333,-73.4000015,3
4432,Haiti,Torbeck,18.1666667,-73.8119431,3
4470,Honduras,Tela,15.7833333,-87.4499969,3
4712,Iceland,Sudavik,66.0333333,-23,3
4717,Iceland,Litli-Arskogssandur,65.95,-18.3666668,3
4848,Indonesia,Palembang,-2.9167253,104.7457962,3
4871,Indonesia,Percut,3.6833333,98.75,3
5086,Iraq,Al Majarr al Kabir,31.575,47.1580544,3
5114,Ireland,Dun Dealgan,54,-6.4166665,3
5332,Italy,Ravenna,44.4175,12.2011108,3
5401,Italy,Viareggio,43.873543,10.2557993,3
5417,Jamaica,Morant Bay,17.8833333,-76.4166641,3
5549,Japan,Aomori,40.8211111,140.7511139,3
5563,Japan,Hiratsuka,35.3230556,139.3422241,3
5807,Kenya,Takaungu,-3.6833333,39.8499985,3
5932,Latvia,Mersrags,57.34,23.1213894,3
6455,Maldives,Miri,4.3833333,113.9833298,3
6486,Maldives,Perai,5.3833333,100.3833313,3
6842,Moldova,Pervomaisc,46.7338889,29.9586105,3
7053,New Zealand,Motueka,-41.1333333,173.0166626,3
7073,New Zealand,Katikati,-37.55,175.9166718,3
7100,New Zealand,Edgecumbe,-37.9833333,176.8333282,3
7116,New Zealand,Ngatea,-37.2833333,175.5,3
7403,Norway,Sil-li,39.4947222,125.4736099,3
7414,Norway,Pyoksong-up,38.0475,125.5566635,3
7830,Peru,Pisco,-13.7,-76.2166672,3
7859,Peru,Pacasmayo,-7.4005556,-79.5713882,3
7904,Philippines,Davao,7.0730556,125.6127777,3
7943,Philippines,Naga,13.6191667,123.1813889,3
7982,Philippines,Panabo,7.3080556,125.684166,3
7997,Philippines,Kawit,14.4455556,120.9049988,3
8076,Poland,Tczew,54.1,18.7999992,3
8212,Qatar,Fuwayrit,26.0216667,51.3669434,3
9084,Sri Lanka,Galkissa,6.8333333,79.8666687,3
9110,Sri Lanka,Kalutara,6.5761111,79.9658356,3
9119,Sri Lanka,Peliyagoda,6.95,79.9000015,3
9124,Sri Lanka,Chilaw,7.5758333,79.7952805,3
9228,Suriname,Paramaribo,5.8333333,-55.1666679,3
9276,Sweden,Gavle,60.6745238,17.1417408,3
9328,Sweden,Falkenberg,56.9055168,12.4911757,3
9755,Thailand,Pran Buri,12.3833333,99.9166641,3
9994,Turkey,Manavgat,36.7866667,31.4430561,3
10205,Uruguay,Lascano,-33.6666667,-54.2000008,3
10258,Venezuela,Maracaibo,10.6316667,-71.6405563,3
10263,Venezuela,Barcelona,10.1333333,-64.6999969,3
10361,Vietnam,Haiphong,20.8561111,106.6822205,3
10363,Vietnam,Hue,16.4666667,107.5999985,3
10364,Vietnam,Nha Trang,12.25,109.1833344,3
10401,Vietnam,Thai Binh,20.45,106.3333359,3
8971,Korea,Kosong,34.9727778,128.3236084,4
346,United States,Stockton,37.9577016,-121.2907791,4
503,Argentina,Rawson,-43.3,-65.0999985,4
666,Australia,Maryborough,-25.5333333,152.6999969,4
914,Bangladesh,Dhaka,23.7230556,90.4086075,4
919,Bangladesh,Tungi,23.89,90.4058304,4
922,Bangladesh,Narsingdi,23.9208333,90.7180557,4
925,Bangladesh,Narayanganj,23.6233333,90.5011139,4
973,Bangladesh,Dohar,23.5883333,90.1469421,4
974,Bangladesh,Hajiganj,23.2511111,90.859169,4
990,Bangladesh,Baniachang,24.5166667,91.3666687,4
995,Bangladesh,Char Bhadrasan,23.3166667,90.2166672,4
1110,Belgium,Gent,51.05,3.7166667,4
1118,Belgium,Mechelen,51.0333333,4.4666667,4
1138,Belgium,Brasschaat,51.2833333,4.4499998,4
1150,Belgium,Schoten,51.25,4.5,4
1208,Belize,Belize City,17.4995177,-88.1975555,4
2274,China,Suzhou,31.3113889,120.6180573,4
2747,Cuba,Matanzas,23.0411111,-81.5774994,4
2754,Cuba,Puerto Padre,21.195,-76.6027756,4
3034,Denmark,Copenhagen,55.6776812,12.5709343,4
3041,Denmark,Kolding,55.4903995,9.4721651,4
3079,Denmark,Nyborg,55.3127356,10.7896366,4
3088,Denmark,Middelfart,55.5059099,9.7305422,4
3159,Netherlands,Amersfoort,52.155,5.3874998,4
3196,Netherlands,Zeist,52.09,5.2333331,4
3405,Estonia,Kardla,58.9977778,22.7491665,4
3728,France,Calais,50.9581023,1.8520546,4
4007,Germany,Lubeck,53.868927,10.687294,4
4447,Haiti,Caracol,19.6908333,-72.0161133,4
4665,Iceland,Saudarkrokur,65.75,-19.6499996,4
4693,Iceland,Skagastrond,65.8333333,-20.3166676,4
5053,Iraq,An Nasiriyah,31.0541667,46.2594452,4
5209,Israel,Ashdod,31.8166667,34.6500015,4
5323,Italy,Mestre,45.4902778,12.2425003,4
5485,Japan,Osaka,34.6937398,135.502182,4
5497,Japan,Sakai,34.5833333,135.4666595,4
5516,Japan,Amagasaki,34.7166667,135.4166718,4
5555,Japan,Ichihara,35.5166667,140.0833282,4
5825,Kenya,Gazi,-4.4166667,39.5,4
5900,Latvia,Kekava,56.8294444,24.2372227,4
5937,Latvia,Engure,57.1630556,23.2241669,4
6125,Lithuania,Priekule,55.5536111,21.3266659,4
6359,Malawi,Amboasary,-25.0333333,46.3833351,4
6470,Maldives,Muar,2.0333333,102.5666656,4
6526,Maldives,Parit Buntar,5.1166667,100.5,4
6739,Mexico,Tampico,22.2166667,-97.8499985,4
6770,Mexico,Minatitlan,17.9833333,-94.5166702,4
6851,Moldova,Crasnoe,46.6513889,29.8047218,4
6956,Mozambique,Matola,-25.9622222,32.458889,4
7070,New Zealand,Hokitika,-42.7166667,170.9666595,4
7106,New Zealand,Parakai,-36.65,174.4333344,4
7361,Norway,Chongjin,41.7955556,129.7758331,4
7421,Norway,Hoemul-li,41.4338889,129.6699982,4
7435,Oman,Suhar,24.3688889,56.7438889,4
7443,Oman,Al Khaburah,23.9811111,57.1044426,4
7534,Pakistan,Badin,24.65,68.8333359,4
7903,Philippines,Manila,14.6041667,120.9822235,4
7939,Philippines,Cotabato,7.2236111,124.2463913,4
8224,Romania,Braila,45.2666667,27.9833336,4
8789,Somalia,Laasqoray,11.1666667,48.2166672,4
9120,Sri Lanka,Kelaniya,6.96,79.8977814,4
9285,Sweden,Halmstad,56.6744622,12.856761,4
9718,Thailand,Nakhon Pathom,13.8166667,100.0500031,4
9772,Thailand,Bang Lamung,13.0470378,100.9289093,4
9838,Tunisia,Zarzis,33.5,11.1166668,4
9855,Tunisia,Rades,36.7680556,10.2752781,4
10255,Uruguay,Cebollati,-33.2666667,-53.7833328,4
10272,Venezuela,Cumana,10.4666667,-64.1666641,4
10287,Venezuela,Punto Fijo,11.6997222,-70.1991653,4
10319,Venezuela,Punta Cardon,11.6580556,-70.2149963,4
10358,Vietnam,Thanh pho Ho Chi Minh,10.75,106.6666641,4
3800,Gambia,Banjul,13.4564084,-16.5812874,5
3808,Gambia,Bansang,13.4333333,-14.6499996,5
319,United States,Sacramento,38.5815719,-121.4944,5
910,Bahrain,Madinat `Isa,26.173611,50.5477791,5
945,Bangladesh,Feni,23.0186111,91.4100037,5
952,Bangladesh,Palang,23.2166667,90.3499985,5
1130,Belgium,Beveren,51.2166667,4.25,5
1149,Belgium,Knokke-Heist,51.35,3.2666667,5
1498,Brazil,Aracaju,-10.9111111,-37.0716667,5
1623,United Kingdom,Colchester,51.8833333,0.9,5
1781,Myanmar,Dawei,14.0833333,98.1999969,5
1809,Myanmar,Thongwa,16.7619444,96.5277786,5
1819,Myanmar,Wakema,16.6,95.1833344,5
1822,Myanmar,Kayan,16.9055556,96.5630569,5
2020,Canada,Courtenay,49.6829411,-124.9861298,5
2167,Chile,San Antonio,-33.5933333,-71.621666,5
2275,China,Shantou,23.36,116.6783371,5
2288,China,Jieyang,23.5297222,116.3655548,5
2300,China,Qinhuangdao,39.9316667,119.5883331,5
2312,China,Huangshi,30.2166667,115.0999985,5
2375,Colombi,Malambo,10.8588889,-74.773056,5
2378,Colombi,Riohacha,11.5444444,-72.9072189,5
2558,Costa Rica,Chacarita,9.9833333,-84.7833328,5
2737,Cuba,Havana,23.1319444,-82.3641663,5
3042,Denmark,Vejle,55.7092707,9.5357037,5
3044,Denmark,Hvidovre,55.6571864,12.4736395,5
3063,Denmark,Svendborg,55.0598194,10.6067715,5
3069,Denmark,Skive,56.5666667,9.0333328,5
3076,Denmark,Nykobing Falster,54.7690581,11.8742466,5
3078,Denmark,Kalundborg,55.6833333,11.1000004,5
3085,Denmark,Grenaa,56.4157827,10.8782454,5
3090,Denmark,Vallensbaek,55.6333333,12.3666668,5
3091,Denmark,Thisted,56.9552254,8.6949062,5
3093,Denmark,Varde,55.6211205,8.4806948,5
3105,Denmark,Tarnby,55.6302976,12.6003532,5
3110,Denmark,Ringkobing,56.090062,8.2440166,5
3111,Denmark,Vordingborg,55.0080051,11.9105692,5
3123,Denmark,Ribe,55.35,8.7666664,5
3132,Denmark,Faaborg,55.0951047,10.2422647,5
3167,Netherlands,Deventer,52.255,6.1638889,5
3175,Netherlands,Hilversum,52.223333,5.1763892,5
3177,Netherlands,Roosendaal,51.530833,4.4652781,5
3222,Netherlands,Tiel,51.886667,5.4291668,5
3384,Estonia,Kuressaare,58.2480556,22.5038891,5
3613,Finland,Raahe,64.6833333,24.4833336,5
3651,Finland,Ulvila,61.4333333,21.8833332,5
3684,France,Le Havre,49.4938035,0.1076746,5
3705,France,Caen,49.1810862,-0.3712177,5
3767,France,Arles,43.6768113,4.6303082,5
4167,Greece,Chania,35.5122222,24.0155563,5
4260,Guatemala,Puerto Barrios,15.7166667,-88.5999985,5
4473,Honduras,San Lorenzo,13.4241667,-87.4472198,5
4691,Iceland,Eyrarbakki,63.8666667,-21.1499996,5
4719,Iceland,Reykholar,65.45,-22.2000008,5
4920,Indonesia,Tanjungbalai,2.9666667,99.8000031,5
4931,Indonesia,Teluknaga,-6.0988889,106.6380539,5
4953,Iran,Rasht,37.2794444,49.5858345,5
5054,Iraq,Al `Amarah,31.8452778,47.1752777,5
5072,Iraq,Ash Shamiyah,31.9630556,44.5977783,5
5122,Ireland,Sligeach,54.2696915,-8.469429,5
5328,Italy,Livorno,43.542636,10.3160048,5
5334,Italy,Rimini,44.0633333,12.5808334,5
5491,Japan,Kawasaki,35.5205556,139.7172241,5
5511,Japan,Kawaguchi,35.805,139.7205505,5
5860,Kuwait,Al Mahbulah,29.145,48.1302795,5
5881,Latvia,Olaine,56.7852778,23.938055,5
5956,Latvia,Kulciems,57.2655556,23.0319443,5
5964,Latvia,Dzedri,57.2486111,23.0266666,5
6020,Libya,Zaltan,32.95,11.8666668,5
6442,Maldives,Johor Bahru,1.4666667,103.75,5
6444,Maldives,Kuching,1.55,110.3333359,5
6533,Maldives,Batu Berendam,2.25,102.25,5
6716,Mexico,Cancun,21.1742876,-86.8465576,5
7068,New Zealand,Westport,-41.7526171,171.6036987,5
7088,New Zealand,Paihia,-35.2833333,174.0833282,5
7172,Nicaragua,Puerto Morazan,12.85,-87.1833344,5
7666,Papua New Guinea,Lae,-6.7333333,147,5
7913,Philippines,Bacoor,14.4577778,120.9424973,5
7945,Philippines,Legaspi Port,13.1466667,123.7558365,5
7950,Philippines,Talisay,10.2447222,123.8494415,5
7957,Philippines,Digos,6.7497222,125.3572235,5
7980,Philippines,Victorias City,10.9,123.077774,5
8001,Philippines,Sagay,10.9447222,123.4241638,5
8315,Russia,Saint Petersburg,59.8944444,30.2641659,5
8331,Russia,Vladivostok,43.1056202,131.8735352,5
9057,Spain,Aviles,43.5569444,-5.9247222,5
9066,Spain,Ferrol,43.4833333,-8.2333336,5
9117,Sri Lanka,Ja-Ela,7.0844444,79.894722,5
9298,Sweden,Kristianstad,56.0312875,14.1524181,5
9325,Sweden,Vaestervik,57.7583974,16.6373348,5
9757,Thailand,Phetchaburi,13.1,99.9499969,5
9785,Thailand,Samut Songkhram,13.4,100,5
9863,Tunisia,Hammam Sousse,35.8588889,10.5938892,5
10189,Uruguay,Juan L. Lacaze,-34.4333333,-57.4166679,5
10240,Uruguay,Las Toscas,-34.7333333,-55.7166672,5
8978,Korea,Aewol-li,33.4644444,126.3183365,6
8908,Korea,Ulsan,35.5372222,129.3166656,6
3868,Gambia,Sintet,13.2333333,-15.8166666,6
3816,Gambia,Georgetown,13.5333333,-14.7666664,6
3857,Gambia,Kunting,13.5333333,-14.666667,6
349,United States,Corpus Christi,27.8005828,-97.3963776,6
390,Angola,Luanda,-8.8383333,13.2344446,6
398,Angola,Soyo,-6.1333333,12.3666668,6
448,Argentina,San Nicolas de los Arroyos,-33.3302778,-60.226944,6
658,Australia,Palmerston,-12.4860237,130.9832916,6
911,Bahrain,Sitrah,26.1547222,50.6205559,6
943,Bangladesh,Habiganj,24.3833333,91.4166641,6
955,Bangladesh,Tungipara,22.9,89.9166641,6
962,Bangladesh,Sandwip,22.4677778,91.4561081,6
963,Bangladesh,Satkania,22.0755556,92.0513916,6
986,Bangladesh,Chhatak,25.0333333,91.6666641,6
1568,United Kingdom,Liverpool,53.4166667,-3,6
1577,United Kingdom,Cardiff,51.48,-3.1800001,6
1607,United Kingdom,Ipswich,52.0546544,1.1569977,6
1825,Myanmar,Thanatpin,17.3,96.5833359,6
1826,Myanmar,Letpandan,17.7833333,95.75,6
2009,Canada,Charlottetown,46.2352496,-63.1267128,6
2240,China,Shanghai,31.2222222,121.4580536,6
2328,China,Taizhou,32.4933333,119.9080582,6
2508,Comoros,Ivouani,-11.3875,43.3863907,6
2825,Cuba,Santa Cruz del Norte,23.1538889,-81.9236145,6
3038,Denmark,Frederiksberg,55.679375,12.5346279,6
3179,Netherlands,Oss,51.765,5.5180559,6
3195,Netherlands,Veenendaal,52.0286272,5.5589104,6
3749,France,Lorient,47.75,-3.3666668,6
4306,Guatemala,Puerto San Jose,13.9255556,-90.8244476,6
4502,Honduras,Monjaras,13.2005556,-87.3741684,6
4518,Honduras,Cuyamel,15.6666667,-88.1999969,6
4699,Iceland,Djupivogur,64.65,-14.2833328,6
4872,Indonesia,Bengkulu,-3.800443,102.2655411,6
5044,Iraq,Al Basrah,30.4941667,47.8191681,6
5046,Iraq,Al Basrah al Qadimah,30.4955556,47.8175011,6
5116,Ireland,Sord,53.4597222,-6.2180557,6
5575,Japan,Soka,35.8202778,139.8044434,6
5871,Latvia,Jurmala,56.9608333,23.75,6
6440,Maldives,Klang,3.0333333,101.4499969,6
6497,Maldives,Kota Tinggi,1.7333333,103.9000015,6
6726,Mexico,Matamoros,25.8833333,-97.5,6
6801,Micronesia,Malem,5.2886111,163.0238953,6
6856,Moldova,Tiraspolul Nou,46.8319444,29.5766659,6
7040,New Zealand,Blenheim,-41.5160328,173.9528046,6
7375,Norway,Anju,39.6177778,125.6647186,6
7598,Panama,Ancon,8.9666667,-79.5500031,6
7667,Papua New Guinea,Arawa,-6.2166667,155.5500031,6
7696,Papua New Guinea,Angoram,-4.0666667,144.0666656,6
7851,Peru,La Union,-5.4,-80.75,6
7916,Philippines,Mandaue City,10.3236111,123.922226,6
7978,Philippines,Surigao,9.7838889,125.4888916,6
8877,South Africa,Knysna,-34.0362664,23.0471268,6
9005,Spain,Badalona,41.4500447,2.2474122,6
9116,Sri Lanka,Kandana,7.0477778,79.8938904,6
9235,Suriname,Albina,5.5,-54.0499992,6
9263,Sweden,Goteborg,57.7071623,11.9667931,6
9280,Sweden,Moelndal,57.6553954,12.0137749,6
9294,Sweden,Kalmar,56.6615749,16.3616257,6
9320,Sweden,Pitea,65.3171748,21.4794407,6
9616,Tanzania,Mtwara,-10.2666667,40.1833344,6
9720,Thailand,Chanthaburi,12.6,102.1500015,6
9723,Thailand,Ratchaburi,13.5333333,99.8000031,6
9740,Thailand,Lop Buri,14.8,100.6166687,6
9799,Thailand,Bang Phae,13.7,99.9333344,6
9901,Tunisia,Qusaybat al Madyuni,35.6833333,10.8500004,6
9924,Tunisia,Mellouleche,35.1666667,11.0363894,6
9939,Turkey,Mercin,36.7952647,34.6179199,6
10323,Venezuela,San Carlos del Zulia,9.0041667,-71.9163895,6
10389,Vietnam,Phan Rang-Thap Cham,11.5666667,108.9833298,6
10420,Vietnam,Dong Ha,16.8166667,107.1333313,6
8980,Korea,Puan,35.7280556,126.7319412,7
8983,Korea,Polgyo,34.8430556,127.3433304,7
8902,Korea,Pusan,35.1027778,129.0402832,7
3818,Gambia,Kerewan,13.4894444,-16.0911102,7
90,Albania,Fier-Cifci,40.7166667,19.5666676,7
294,United States,Jacksonville,30.3321838,-81.6556473,7
634,Australia,Bundaberg,-24.85,152.3500061,7
697,Australia,Port Augusta,-32.5,137.7666626,7
701,Australia,Raymond Terrace,-32.75,151.75,7
867,Azerbaijan,Zardab,40.2183333,47.7083321,7
915,Bangladesh,Chittagong,22.3330556,91.8363876,7
964,Bangladesh,Patiya,22.2947222,91.9791641,7
1004,Bangladesh,Mathbaria,22.3,89.9499969,7
1005,Bangladesh,Raojan,22.5383333,91.9147186,7
1482,Brazil,Duque de Caxias,-22.7855556,-43.3116684,7
1530,Brazil,Pelotas,-31.7719444,-52.3424988,7
1824,Myanmar,Mawlamyinegyunn,16.3833333,95.2666702,7
1844,Cambodia,Kampot,10.6166667,104.1833344,7
